dba,store_number,store_type,store_sub_type,store_name,address,address_line_2,city,region,state,zip_code,county,country,country_code,phone_number,fax_number,store_hours,cvs_pharmacy,cvs_pharmacy_phone_number,cvs_pharmacy_fax_number,cvs_pharmacy_hours,optical_phone_number,optical_hours,clinic_phone_number,clinic_hours,clinic,mobile_kiosk,mobile_kiosk_hours,fresh_grocery,starbucks,ulta_at_target,drive_up,store_pickup,open_date,grand_open_date,latitude,longitude,geo_accuracy
Target,1407,Store,General Merch,Daly City Serramonte,133 Serramonte Ctr,,Daly City,California,CA,94015,San Mateo County,United States,US,(650) 755-2393,(415) 840-2255,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(650) 755-4668,(415) 840-2254,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",(650) 756-6684,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:12:00:00-17:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,"Wednesday:10:00:00-19:00:00,Thursday:10:00:00-19:00:00,Friday:10:00:00-20:00:00,Saturday:10:00:00-20:00:00,Sunday:10:00:00-19:00:00,Monday:10:00:00-19:00:00,Tuesday:10:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,3/6/2002,3/10/2002,37.6704999,-122.471026,AGGDATA_VERIFIED: ROOFTOP
Target,3353,Store,Small Format,Daly City Westlake,100 Westlake Ctr,,Daly City,California,CA,94015,San Mateo,United States,US,(415) 466-0506,(415) 466-0507,"Wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:07:00:00-22:00:00,tuesday:07:00:00-22:00:00,",,,,,,,,,,,,Fresh Grocery,,,Drive Up,Store Pickup,3/11/2020,3/15/2020,37.70117401149247,-122.48429535337296,AGGDATA_VERIFIED: ROOFTOP
Target,320,Store,General Merch,Colma,5001 Junipero Serra Blvd,,Colma,California,CA,94014,San Mateo County,United States,US,(650) 992-8433,(415) 840-2275,"Wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:07:00:00-22:00:00,sunday:07:00:00-22:00:00,monday:07:00:00-22:00:00,tuesday:07:00:00-22:00:00,",CVS pharmacy,(415) 570-0011,(415) 840-2276,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",(415) 840-2277,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:12:00:00-17:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,,Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/28/1987,11/1/1987,37.67367144965329,-122.46418034657837,AGGDATA_VERIFIED: ROOFTOP
Target,1062,Store,General Merch,Sand City,2040 California Ave,,Sand City,California,CA,93955,Monterey County,United States,US,(831) 392-1990,(831) 718-9428,"Wednesday:07:00:00-23:00:00,thursday:07:00:00-23:00:00,friday:07:00:00-23:00:00,saturday:07:00:00-23:00:00,sunday:07:00:00-23:00:00,monday:07:00:00-23:00:00,tuesday:07:00:00-23:00:00,",CVS pharmacy,(831) 583-9110,(831) 718-9429,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,7/23/1997,7/27/1997,36.6211304,-121.8430953,AGGDATA_VERIFIED: ROOFTOP
Target,2306,Store,General Merch,Marina,133 General Stilwell Dr,,Marina,California,CA,93933,Monterey County,United States,US,(831) 883-5720,(831) 883-5730,"Wednesday:08:00:00-23:00:00,thursday:08:00:00-23:00:00,friday:08:00:00-23:00:00,saturday:08:00:00-23:00:00,sunday:08:00:00-23:00:00,monday:08:00:00-23:00:00,tuesday:08:00:00-23:00:00,",CVS pharmacy,(831) 883-5721,(831) 883-5731,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,10/10/2007,10/14/2007,36.6676918,-121.81053,AGGDATA_VERIFIED: ROOFTOP
Target,676,Store,General Merch,Salinas,1640 N Main St,,Salinas,California,CA,93906,Monterey County,United States,US,(831) 442-0547,(831) 998-9758,"Wednesday:07:00:00-23:00:00,thursday:07:00:00-23:00:00,friday:07:00:00-23:00:00,saturday:07:00:00-23:00:00,sunday:07:00:00-23:00:00,monday:07:00:00-23:00:00,tuesday:07:00:00-23:00:00,",CVS pharmacy,(831) 442-2961,(831) 998-9745,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:10:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,10/9/1991,10/13/1991,36.714569392855076,-121.65239433198964,AGGDATA_VERIFIED: ROOFTOP
Target,314,Store,General Merch,Fresno South,3173 E Shields Ave,,Fresno,California,CA,93726,Fresno County,United States,US,(559) 228-8471,(559) 490-4200,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(559) 222-6287,(559) 490-4201,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,,,Drive Up,Store Pickup,10/7/1987,10/11/1987,36.78082238157135,-119.77096342396636,AGGDATA_VERIFIED: ROOFTOP
Target,2744,Store,General Merch,Fresno Nw,6655 North Riverside Dr,,Fresno,California,CA,93722,Fresno County,United States,US,(559) 490-5567,(559) 490-5577,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(559) 490-5568,(559) 490-5578,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:10:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",(559) 274-9785,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,"Wednesday:10:00:00-19:00:00,Thursday:10:00:00-19:00:00,Friday:10:00:00-20:00:00,Saturday:10:00:00-20:00:00,Sunday:10:00:00-19:00:00,Monday:10:00:00-19:00:00,Tuesday:10:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,3/5/2014,3/9/2014,36.83414986916304,-119.91257613524797,AGGDATA_VERIFIED: ROOFTOP
Target,911,Store,General Merch,Blackstone And Nees Ave,7600 N Blackstone Ave,,Fresno,California,CA,93720,Fresno County,United States,US,(559) 431-0104,(559) 490-4309,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(559) 490-0031,(559) 490-4316,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",(559) 431-0181,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:12:00:00-16:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,,Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,7/24/1996,7/28/1996,36.847491244268966,-119.78646855801344,AGGDATA_VERIFIED: ROOFTOP
Target,275,Store,General Merch,Fresno West,3150 W Shaw Ave,,Fresno,California,CA,93711,Fresno County,United States,US,(559) 275-7059,(559) 490-4080,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(559) 276-8926,(559) 490-4094,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:10:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/7/1987,10/11/1987,36.80968954578099,-119.84788222883606,AGGDATA_VERIFIED: ROOFTOP
Target,1417,Store,General Merch,Blackstone And Bullard,5740 N Blackstone Ave,,Fresno,California,CA,93710,Fresno County,United States,US,(559) 431-8622,(559) 490-4057,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(559) 431-8650,(559) 490-4058,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,3/6/2002,3/10/2002,36.821650652245516,-119.78790595382861,AGGDATA_VERIFIED: ROOFTOP
Target,2359,Store,General Merch,Los Banos,1405 W Pacheco Blvd,,Los Banos,California,CA,93635,Merced County,United States,US,(209) 827-2080,(209) 827-2090,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(209) 827-2081,(209) 827-2091,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:10:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,,Fresh Grocery,Starbucks,,Drive Up,Store Pickup,7/23/2008,7/27/2008,37.05404637846696,-120.87592389062253,AGGDATA_VERIFIED: ROOFTOP
Target,358,Store,General Merch,Clovis,900 Shaw Ave,,Clovis,California,CA,93612,Fresno County,United States,US,(559) 297-4691,(559) 321-0475,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(559) 297-5697,(559) 321-0484,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/5/1988,10/9/1988,36.8065116794438,-119.69897617399285,AGGDATA_VERIFIED: ROOFTOP
Target,2018,Store,General Merch,Clovis Nw,695 W Herndon Ave,,Clovis,California,CA,93612,Fresno County,United States,US,(559) 321-0009,(559) 326-1350,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(559) 321-0010,(559) 326-1351,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",(559) 326-1354,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:12:00:00-16:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,"Wednesday:10:00:00-19:00:00,Thursday:10:00:00-19:00:00,Friday:10:00:00-20:00:00,Saturday:10:00:00-20:00:00,Sunday:10:00:00-19:00:00,Monday:10:00:00-19:00:00,Tuesday:10:00:00-19:00:00,",Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,10/5/2005,10/9/2005,36.8403936673649,-119.728265594689,AGGDATA_VERIFIED: ROOFTOP
Target,2350,Store,SuperTarget,Palmdale East,38019 47th St E,,Palmdale,California,CA,93552,Los Angeles County,United States,US,(661) 998-2500,(661) 998-2510,"Wednesday:07:00:00-23:00:00,thursday:07:00:00-23:00:00,friday:07:00:00-23:00:00,saturday:07:00:00-23:00:00,sunday:07:00:00-23:00:00,monday:07:00:00-23:00:00,tuesday:07:00:00-23:00:00,",CVS pharmacy,(661) 998-2501,(661) 998-2511,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",(661) 236-0107,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:12:00:00-16:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,,,Starbucks,,Drive Up,Store Pickup,7/23/2008,7/27/2008,34.573976028870284,-118.04846189171487,AGGDATA_VERIFIED: ROOFTOP
Target,685,Store,General Merch,Palmdale,39440 10th St W,,Palmdale,California,CA,93551,Los Angeles County,United States,US,(661) 265-0906,(661) 202-3340,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(661) 265-7361,(661) 202-3341,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,,Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/9/1991,10/13/1991,34.59978249396771,-118.14633034339751,AGGDATA_VERIFIED: ROOFTOP
Target,245,Store,General Merch,Lancaster,43525 10th St W,,Lancaster,California,CA,93534,Los Angeles County,United States,US,(661) 949-8584,(661) 206-3373,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(661) 674-3126,(661) 206-3374,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,,Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/8/1986,10/12/1986,34.67313730011474,-118.14899235963823,AGGDATA_VERIFIED: ROOFTOP
Target,309,Store,General Merch,Santa Maria,223 E Betteravia Rd,,Santa Maria,California,CA,93454,Santa Barbara County,United States,US,(805) 922-9904,(805) 863-9583,"Wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:07:00:00-22:00:00,sunday:07:00:00-22:00:00,monday:07:00:00-22:00:00,tuesday:07:00:00-22:00:00,",CVS pharmacy,(805) 922-7184,(805) 863-9576,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:09:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,,Fresh Grocery,Starbucks,,Drive Up,Store Pickup,7/22/1987,7/26/1987,34.922960243907696,-120.43378238752895,AGGDATA_VERIFIED: ROOFTOP
Target,1120,Store,General Merch,Paso Robles,2305 Theatre Dr,,Paso Robles,California,CA,93446,San Luis Obispo County,United States,US,(805) 227-0105,(805) 262-3426,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(805) 227-4304,(805) 769-9172,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:09:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,,Fresh Grocery,Starbucks,,Drive Up,Store Pickup,3/4/1998,3/8/1998,35.58384487269129,-120.69894710185241,AGGDATA_VERIFIED: ROOFTOP
Target,2759,Store,General Merch,San Luis Obispo,11990 Los Osos Valley Rd,,San Luis Obispo,California,CA,93405,San Luis Obispo County,United States,US,(805) 858-9902,(805) 858-9912,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(805) 858-9903,(805) 858-9913,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:09:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",(805) 858-9914,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:11:00:00-17:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,7/20/2011,7/24/2011,35.25241868129668,-120.6845107600134,AGGDATA_VERIFIED: ROOFTOP
Target,1384,Store,General Merch,Bakersfield Nw,9100 Rosedale Hwy,,Bakersfield,California,CA,93312,Kern County,United States,US,(661) 589-0554,(661) 695-3181,"Wednesday:08:00:00-23:00:00,thursday:08:00:00-23:00:00,friday:08:00:00-23:00:00,saturday:08:00:00-23:00:00,sunday:08:00:00-23:00:00,monday:08:00:00-23:00:00,tuesday:08:00:00-23:00:00,",CVS pharmacy,(661) 589-7192,(661) 695-3186,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",(661) 589-7745,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:12:00:00-16:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,"Wednesday:10:00:00-19:00:00,Thursday:10:00:00-19:00:00,Friday:10:00:00-20:00:00,Saturday:10:00:00-20:00:00,Sunday:10:00:00-19:00:00,Monday:10:00:00-19:00:00,Tuesday:10:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/10/2001,10/14/2001,35.385499086012075,-119.10333446413688,AGGDATA_VERIFIED: ROOFTOP
Target,2715,Store,General Merch,Bakersfield West,11000 Stockdale Hwy,,Bakersfield,California,CA,93311,Kern County,United States,US,(661) 617-3657,(661) 617-3667,"Wednesday:08:00:00-23:00:00,thursday:08:00:00-23:00:00,friday:08:00:00-23:00:00,saturday:08:00:00-23:00:00,sunday:08:00:00-23:00:00,monday:08:00:00-23:00:00,tuesday:08:00:00-23:00:00,",CVS pharmacy,(661) 617-3658,(661) 617-3668,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",(661) 282-2836,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,10/7/2009,10/11/2009,35.35026878434561,-119.12508805479276,AGGDATA_VERIFIED: ROOFTOP
Target,614,Store,General Merch,Bakersfield Ne,3401 Mall View Rd,,Bakersfield,California,CA,93306,Kern County,United States,US,(661) 872-9929,(661) 281-0755,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(661) 872-5843,(661) 281-0749,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,"Wednesday:10:00:00-19:00:00,Thursday:10:00:00-19:00:00,Friday:10:00:00-20:00:00,Saturday:10:00:00-20:00:00,Sunday:10:00:00-19:00:00,Monday:10:00:00-19:00:00,Tuesday:10:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/4/1989,10/8/1989,35.39380123173845,-118.95496807247811,AGGDATA_VERIFIED: ROOFTOP
Target,2524,Store,General Merch,Bakersfield Central,2901 Ming Ave,,Bakersfield,California,CA,93304,Kern County,United States,US,(661) 617-2000,(661) 617-2010,"Wednesday:08:00:00-23:00:00,thursday:08:00:00-23:00:00,friday:08:00:00-23:00:00,saturday:08:00:00-23:00:00,sunday:08:00:00-23:00:00,monday:08:00:00-23:00:00,tuesday:08:00:00-23:00:00,",CVS pharmacy,(661) 617-2001,(661) 617-2002,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,"Wednesday:10:00:00-19:00:00,Thursday:10:00:00-19:00:00,Friday:10:00:00-20:00:00,Saturday:10:00:00-20:00:00,Sunday:10:00:00-19:00:00,Monday:10:00:00-19:00:00,Tuesday:10:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/6/2010,10/10/2010,35.33660490157038,-119.03594248741457,AGGDATA_VERIFIED: ROOFTOP
Target,2469,Store,General Merch,Visalia North,3308 N Dinuba Blvd,,Visalia,California,CA,93291,Tulare County,United States,US,(559) 302-1850,(559) 302-1860,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(559) 302-1851,(559) 302-1861,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:10:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Wednesday:10:00:00-19:00:00,Thursday:10:00:00-19:00:00,Friday:10:00:00-20:00:00,Saturday:10:00:00-20:00:00,Sunday:10:00:00-19:00:00,Monday:10:00:00-19:00:00,Tuesday:10:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/8/2008,10/12/2008,36.359144751391135,-119.29464449733702,AGGDATA_VERIFIED: ROOFTOP
